"","timestamp","AvgPrc","Day","index","Pred","CI_Up","CI_Low","CI_UpT"
"1253",2020-11-30 10:30:00,NA,"Monday",179,159.547129486968,164.812495513207,154.281763460729,166.108607871379
"1254",2020-12-01 04:30:00,NA,"Tuesday",179.142857142857,159.672394546315,164.937760572554,154.407028520075,166.233924631494
"1255",2020-12-01 05:30:00,NA,"Tuesday",179.285714285714,159.797662754387,165.063028780626,154.532296728148,166.359244501183
"1256",2020-12-01 06:30:00,NA,"Tuesday",179.428571428571,159.922934107508,165.188300133747,154.657568081269,166.484567476829
"1257",2020-12-01 07:30:00,NA,"Tuesday",179.571428571429,160.048208602009,165.313574628249,154.78284257577,166.609893554824
"1258",2020-12-01 08:30:00,NA,"Tuesday",179.714285714286,160.173486234229,165.438852260468,154.908120207989,166.735222731567
"1259",2020-12-01 09:30:00,NA,"Tuesday",179.857142857143,160.298767000513,165.564133026753,155.033400974274,166.860555003465
"1260",2020-12-01 10:30:00,NA,"Tuesday",180,160.424050897217,165.689416923456,155.158684870977,166.985890366932
"1261",2020-12-02 04:30:00,NA,"Wednesday",180.142857142857,160.5493379207,165.81470394694,155.283971894461,167.11122881839
"1262",2020-12-02 05:30:00,NA,"Wednesday",180.285714285714,160.674628067334,165.939994093573,155.409262041095,167.236570354268
"1263",2020-12-02 06:30:00,NA,"Wednesday",180.428571428571,160.799921333494,166.065287359734,155.534555307255,167.361914971003
"1264",2020-12-02 07:30:00,NA,"Wednesday",180.571428571429,160.925217715566,166.190583741805,155.659851689326,167.487262665038
"1265",2020-12-02 08:30:00,NA,"Wednesday",180.714285714286,161.05051720994,166.315883236179,155.785151183701,167.612613432826
"1266",2020-12-02 09:30:00,NA,"Wednesday",180.857142857143,161.175819813017,166.441185839256,155.910453786777,167.737967270825
"1267",2020-12-02 10:30:00,NA,"Wednesday",181,161.301125521203,166.566491547443,156.035759494964,167.863324175502
"1268",2020-12-03 04:30:00,NA,"Thursday",181.142857142857,161.426434330914,166.691800357153,156.161068304674,167.98868414333
"1269",2020-12-03 05:30:00,NA,"Thursday",181.285714285714,161.55174623857,166.81711226481,156.286380212331,168.114047170789
"1270",2020-12-03 06:30:00,NA,"Thursday",181.428571428571,161.677061240602,166.942427266841,156.411695214363,168.23941325437
"1271",2020-12-03 07:30:00,NA,"Thursday",181.571428571429,161.802379333446,167.067745359685,156.537013307207,168.364782390566
"1272",2020-12-03 08:30:00,NA,"Thursday",181.714285714286,161.927700513546,167.193066539786,156.662334487307,168.490154575881
"1273",2020-12-03 09:30:00,NA,"Thursday",181.857142857143,162.053024777355,167.318390803594,156.787658751115,168.615529806824
"1274",2020-12-03 10:30:00,NA,"Thursday",182,162.17835212133,167.443718147569,156.912986095091,168.740908079913
"1275",2020-12-04 04:30:00,NA,"Friday",182.142857142857,162.303682541939,167.569048568178,157.038316515699,168.866289391673
"1276",2020-12-04 05:30:00,NA,"Friday",182.285714285714,162.429016035654,167.694382061893,157.163650009414,168.991673738634
"1277",2020-12-04 06:30:00,NA,"Friday",182.428571428571,162.554352598956,167.819718625196,157.288986572717,169.117061117337
"1278",2020-12-04 07:30:00,NA,"Friday",182.571428571429,162.679692228335,167.945058254574,157.414326202095,169.242451524326
"1279",2020-12-04 08:30:00,NA,"Friday",182.714285714286,162.805034920284,168.070400946524,157.539668894045,169.367844956154
"1280",2020-12-04 09:30:00,NA,"Friday",182.857142857143,162.930380671307,168.195746697547,157.665014645068,169.493241409382
"1281",2020-12-04 10:30:00,NA,"Friday",183,163.055729477914,168.321095504153,157.790363451675,169.618640880577
